id,lat,lng
b869993650,40.4315319,-86.9112511111111
b869993651,40.43153282222222,-86.9110780111111
b869993652,40.431537760000005,-86.91086976
b869993653,40.43151904,-86.91063018
b869993654,40.43172042,-86.91139898000002
b869993655,40.43165944,-86.91121142
b869993656,40.4316204,-86.91114572000001
b869993657,40.4317455,-86.91086018
b869993658,40.431752200000005,-86.91062448
b869993661,40.43442121538461,-86.9134759
b869993662,40.43399802857142,-86.91456732857144
b869993663,40.434034,-86.91426350000002
b869993664,40.433870428571424,-86.91499808571429
b874208039,40.42546386,-86.93335512000002
b874208040,40.42482896363636,-86.93321889090909
b886028270,40.435385186666664,-86.91030493333334
b886028271,40.43531888888889,-86.9098301111111
b886028272,40.4353573,-86.90951102
b886028273,40.435169288888886,-86.91028318888887
b886028274,40.43509152,-86.90997522
b886028275,40.43496702,-86.91030144000001
b886028276,40.43476242222222,-86.91029824444445
b886028277,40.43455060666666,-86.91030413333331
b886028278,40.434713644444436,-86.90960097777779
b886028279,40.43453024285714,-86.90971745714286
b886028280,40.43435597333333,-86.91020332
b886028281,40.43491601818182,-86.90944972727272
b886028282,40.435257199999995,-86.90921055555556
b886028283,40.434503981818175,-86.90909782727273
b886028284,40.43463044285714,-86.90900425714287
b886028285,40.43476167692307,-86.90887753076922
b886028286,40.43487234,-86.90853881999999
b886028287,40.43499467777778,-86.90857360000001
b886028288,40.43476364,-86.90859387999998
b886028289,40.43468177142857,-86.90855939999999
b886028290,40.434487714285716,-86.90852944285714
b886028291,40.43431399230769,-86.90856232307694
b886028292,40.43414735714286,-86.90853737142858
b886028293,40.43412692,-86.90865878
b886048180,40.43712772,-86.90552188
b886048181,40.437882583333334,-86.90404425833334
b886048184,40.436261220000006,-86.90522628
b886048185,40.43597173333333,-86.90526045555556
b886048186,40.43567362222222,-86.90524906666667
b886048187,40.43541406666666,-86.90523846666667
b886048188,40.43509464615385,-86.90507696153847
b886048189,40.43642658181818,-86.90554614545454
b886053427,40.43547184285715,-86.90862559999998
b886053428,40.43568005454546,-86.9090696
b886053429,40.435798533333326,-86.90856016666667
b886053430,40.4357634,-86.90936552000001
b886053431,40.4359493,-86.90948235714286
b886053432,40.435999100000004,-86.90979067142857
b886053433,40.43602978,-86.91032122
b886053434,40.43576245454546,-86.91032498181818
b886053436,40.43610895714286,-86.90854414285715
b886053437,40.435865772727276,-86.90801678181818
b886053438,40.43605511111111,-86.90788394444445
b886053439,40.436250757142865,-86.90796384285716
b886053440,40.43648890000001,-86.90813494285715
b886053441,40.43647401111111,-86.90842718888888
b886053442,40.436530955555554,-86.90885
b886053443,40.43652886153846,-86.90915253846154
b886053444,40.43655528000001,-86.90942492
b886053445,40.4365298,-86.90986906923078
b886053446,40.436604292307685,-86.91029960769232
b886053447,40.4363833,-86.91030134444445
b886053448,40.43704582222222,-86.91025294444445
b886053449,40.437043239999994,-86.91000154
b886053450,40.43703195454545,-86.90990604545455
b886053451,40.43705633333333,-86.90943854444444
b886053452,40.43704943636364,-86.9090457909091
b886053453,40.43728375454545,-86.91034812727274
b886053454,40.43751647692308,-86.9103472
b886053455,40.437484027272724,-86.9097967
b886053456,40.43746082222222,-86.90920467777778
b886053457,40.43704211111111,-86.9085781888889
b886053458,40.437311,-86.90871238888889
b886053459,40.437543257142856,-86.90882257142857
b886053460,40.43776214444444,-86.90880544444445
b886053461,40.43777479090909,-86.90913682727273
b886053462,40.43780352857143,-86.90945775714285
b886053463,40.43781106,-86.90979284
b886053464,40.43783677142857,-86.9101484
b886053465,40.43782168888889,-86.91036566666668
b886224391,40.435805259999995,-86.91002891999999
b886224392,40.43830894285714,-86.91034797142858
b886224393,40.43828956666667,-86.90992336666665
b886224394,40.43831899230769,-86.90959373076925
b886224395,40.43821587272727,-86.90918363636362
b886224396,40.43844351111112,-86.90918078888889
b886224397,40.43862377692308,-86.90932691538461
b886224398,40.43881296,-86.90950696
b886224399,40.43891868181818,-86.90970366363636
b886224400,40.43898708571429,-86.90996510000001
b886224401,40.43882197999999,-86.90989216
b886224402,40.43887062,-86.91017362
b886224403,40.438523180000004,-86.9097752
b886224404,40.43854713636363,-86.91034840909091
b886224405,40.438817590909096,-86.9103683909091
b886224406,40.439153680000004,-86.91031579999999
b886224407,40.43908474285714,-86.91041348571427
b886253357,40.43680342222222,-86.898516
b886253358,40.43663421428572,-86.89849181428572
b886253359,40.4364966,-86.89846159999999
b886253360,40.436328827272725,-86.89847255454546
b886253361,40.43617390000001,-86.89846491428571
b886253362,40.4360129,-86.89837084000001
b886253363,40.43597364,-86.89809044
b886253364,40.43618167142857,-86.89796731428571
b886253365,40.43633352857143,-86.8979779
b886253366,40.43647926666667,-86.89791563333334
b886253367,40.43663442,-86.897943
b886253368,40.4367903,-86.89796704444444
b886288569,40.441576218181815,-86.90269497272726
b886288570,40.44167292857143,-86.90283368571428
b886346925,40.421151437209296,-86.91881485581393
b886348186,40.4209957125,-86.91682641666667
b886348187,40.421189119999994,-86.91544157999999
b886353320,40.428269720833335,-86.91950842291665
b886359911,40.42259105,-86.90892708333332
b886359912,40.42162215,-86.90741021000001
b886359913,40.421421092307696,-86.90713446153845
b886359914,40.42110062222222,-86.90664562222223
b887914214,40.42236783999999,-86.89237190000001
b887914215,40.42236358,-86.8921422
b887914216,40.42337944,-86.89288846
b887914217,40.42068108181818,-86.89453234545454
b887914219,40.420737554545454,-86.89492107272727
b887914220,40.42229483333334,-86.89168085
b887914221,40.42199586666667,-86.89154135000001
b887914222,40.42201818888889,-86.89140726666668
b887914223,40.4222582,-86.89141654285716
b887914224,40.422435414285715,-86.89268397142858
b888012970,40.424250699999995,-86.89154532068966
b888012971,40.42438578,-86.89112961999999
b888012972,40.42409035882354,-86.89102128235292
b888012973,40.42327372,-86.89214236000001
b888012974,40.4232743,-86.89236244
b888012975,40.42378296190476,-86.89011254761904
b888012976,40.424424359999996,-86.89029964
b888012977,40.42498912857143,-86.89039121428573
b888012978,40.4260461,-86.89045166000001
b888012979,40.42601454,-86.88990278
b888012980,40.426398219999996,-86.89048340000001
b888012981,40.42587868,-86.89122878
b888012983,40.42619957647059,-86.89173416470588
b888185693,40.419424049999996,-86.8947402
b888185694,40.41870927777778,-86.89582593888889
b888185695,40.41783496000001,-86.89464988
b888185696,40.41762551,-86.89467632
b888437579,40.42916358000001,-86.91725116
b908195216,40.43105351818181,-86.90921997272727
b910910470,40.42878334347826,-86.91008651304348
b932253994,40.42794769999999,-86.91271852
b936763597,40.425589789583334,-86.92070742291668
b936947563,40.4285979,-86.92314912307691
b936947592,40.428799680000004,-86.92545228
b936947593,40.4275443,-86.92642952
b936976277,40.42754677999999,-86.92324961
b938230635,40.41769551538461,-86.9099491076923
b938230637,40.41704254285714,-86.9099149857143
b938230638,40.41756517500001,-86.9093277875
b938230639,40.417035266666666,-86.90938046666666
b938230640,40.417101071428576,-86.90871815714287
b938230641,40.41749234,-86.90843092
b938230642,40.41802841428572,-86.90848977142858
b938230643,40.41806652857143,-86.90940462857144
b938230644,40.41829453076923,-86.90996366923076
b938230645,40.4182296,-86.9088166
b941664819,40.42269270909091,-86.92379746363636
b942297382,40.42134241666667,-86.91408838333332
b942369305,40.42369721818182,-86.91038169999999
b942746862,40.41712156,-86.91342234
b945408779,40.414119595454544,-86.91664171818182
b945408780,40.41348614,-86.91461274000001
b945408781,40.41629824444444,-86.91972253333333
b945408782,40.41516827777778,-86.91990727777778
b945408783,40.41546128,-86.91918992
b945408784,40.41488682,-86.91897136
b945429103,40.41525943999999,-86.91795814999999
b945429104,40.415281685714284,-86.91711174285716
b953041334,40.440249800000004,-86.90874046
b953041335,40.44065162727273,-86.90904049090909
b953407539,40.4365951,-86.90172138
b953407540,40.43678954,-86.90113113999999
b953407541,40.436391979999996,-86.90112733999999
b953407542,40.436407890909095,-86.90166126363637
b953407543,40.4362326,-86.9010731
b953407544,40.43607448,-86.90097988
b953407545,40.435874039999995,-86.9008344
b953407546,40.435651044444434,-86.90102965555556
b953407547,40.434223079999995,-86.89862292000001
b953407548,40.43474656,-86.89890024
b953407549,40.43440038181818,-86.89913778181818
b953407550,40.434557515,-86.89953318500002
b953407551,40.435403955555564,-86.9010083888889
b953407552,40.43535096363637,-86.90066226363638
b953407553,40.435131514285715,-86.90036527142857
b953407554,40.43501538888889,-86.90080417777779
b953407555,40.4347893111111,-86.90100737777777
b953407556,40.43455614285715,-86.9010663
b953830365,40.43728559090909,-86.91541740000001
b953830366,40.43739872857143,-86.91519819999999
b953830367,40.43766061111111,-86.91565527777779
b953830368,40.43786747142857,-86.91586188571429
b953830370,40.43592396666666,-86.9150249
b953830371,40.43594155714286,-86.91472768571428
b953830372,40.436178080000005,-86.91480718
b955677959,40.422883,-86.90420934000001
b955677960,40.42307743846155,-86.90460875384616
b955677961,40.42323602,-86.90535746
b955677962,40.42337486,-86.90527094000001
b955677963,40.42351246,-86.90522582
b955677964,40.42283281666667,-86.90541441666666
b955677965,40.4239621,-86.90522418
b955677966,40.423681728571424,-86.90530055714287
b955677967,40.423408866666676,-86.90433584444445
b955677968,40.423838826315794,-86.90409904210527
b955677969,40.42435755384615,-86.90380445384616
b955677970,40.42458804,-86.90420222
b955677971,40.42505444545455,-86.90329275454545
b955677972,40.42526132,-86.90330536
b955677973,40.425577064,-86.90311810800002
b955677974,40.42622392666666,-86.90452474
b955677975,40.42594101666666,-86.90441461666666
b955677976,40.42574353333334,-86.90434986666666
b955889846,40.424286699999996,-86.90534582222223
b955889847,40.4241746,-86.9052215
b955889848,40.42412186666667,-86.90540983333335
b955889849,40.42425184545454,-86.90481603636364
b955889851,40.424422255555555,-86.90471996666666
b955889852,40.424593800000004,-86.90535959999998
b955889855,40.424621900000005,-86.904725
b955889856,40.425153679999994,-86.90500334
b955889857,40.425253744444454,-86.90476048888888
b955889858,40.4249886,-86.90536986363635
b955889859,40.42520642222222,-86.90542243333333
b955889860,40.42520512,-86.90527222
b955889861,40.42534109333334,-86.90534296666667
b955889862,40.42546213999999,-86.9052313
b955889863,40.4254599,-86.90535501111111
b955926877,40.44497582,-86.9153612
b955926878,40.44506407272727,-86.91544987272728
b955926879,40.4452495,-86.91549352
b955926882,40.44522732,-86.91474130666667
b955926883,40.44524472,-86.91451694
b955926885,40.44512437777777,-86.91502275555555
b955926886,40.44478284444445,-86.91507937777779
b955926887,40.44480242,-86.91540447999999
b955926888,40.445045281818174,-86.91452373636363
b955926889,40.44526824444444,-86.91427536666667
b955926890,40.445002966666664,-86.91414192222223
b955926891,40.44470841764706,-86.91413568823528
b955926892,40.44473201111111,-86.91451926666666
b955926893,40.44517464,-86.91618742
b955926894,40.445110899999996,-86.91606124
b955926895,40.444853914285716,-86.91602058571428
b955926896,40.44480240909091,-86.9162559909091
b955926897,40.444783179999995,-86.91664133333333
b955926898,40.44487414,-86.91661526
b955926899,40.444950271428574,-86.91670251428572
b955926900,40.44512403333333,-86.91667055555556
b956340172,40.445213800000005,-86.91084998888888
b956340173,40.444976688888886,-86.9105335
b956340174,40.44465593636364,-86.91074568181817
b956340175,40.44428381428572,-86.91043522857142
b956340176,40.44451498,-86.91001358
b956340177,40.4444865,-86.90963280000001
b956340180,40.44451062857143,-86.90889782857143
b956340181,40.4449224,-86.90973132222221
b956340182,40.444894627272724,-86.90932866363636
b956340187,40.444781139999996,-86.90784078000002
b956340189,40.44430897142857,-86.90729867619046
b960201468,40.427122546153846,-86.91892099230768
b965744788,40.42375962222222,-86.8910094
b965744817,40.422170799999996,-86.89093334
b965744818,40.422259780000005,-86.89093488
b965744819,40.42259914,-86.89142062
b965744820,40.42195772,-86.89288366000001
b965744821,40.422053819999995,-86.89288478
b965744822,40.42342054,-86.89097519999999
b965744823,40.42380437999999,-86.89122098000001
b965744824,40.423630230769234,-86.89216915384615
b965744825,40.42407386,-86.89211986000001
b965744828,40.4219402,-86.8920889
b965744832,40.4239876,-86.89280401111112
b965744833,40.4225726,-86.8912198
b965744840,40.422963428571435,-86.89098112857144
b965744841,40.421546199999995,-86.89089753636364
b965744843,40.4245228,-86.8900922
b965744844,40.42285154285714,-86.89165497142858
b965744848,40.4219655,-86.89256859999998
b965744850,40.4235051,-86.89208070000001
b965744854,40.423722,-86.89166959999999
b965744862,40.42415999999999,-86.8903129
b965744868,40.4235901,-86.8909605
b965744871,40.42288354285715,-86.89285562857144
b965744872,40.423109739999994,-86.89286960000001
b965744875,40.42354772,-86.8915428
b965744879,40.42255013333334,-86.89100336666667
b965744880,40.42197124,-86.8924118
b965744881,40.424873000000005,-86.89004400000002
b965744884,40.42289748571428,-86.892145
b965744890,40.422895000000004,-86.8925608
b965744891,40.4237562,-86.89230384285713
b965744892,40.4237308,-86.8928201
b965744894,40.422136699999996,-86.8928856
b965744900,40.42198598,-86.89094486
b965744901,40.424308999999994,-86.8900892
b965744904,40.42397332,-86.89210696
b965744907,40.423046,-86.8915773
b965744911,40.4229121,-86.89242540000001
b965744924,40.4235757,-86.89268659999999
b965744925,40.4223916,-86.89093600000001
b965744927,40.42360182222223,-86.89238504444444
b965744929,40.4235775,-86.8928619
b968223038,40.41886072,-86.90712364
b968223039,40.41869812,-86.90728794
b968223040,40.41902474000001,-86.90695803999999
b968223041,40.419452766666666,-86.90657636666666
b968223042,40.41958191538462,-86.90646854615385
b968223043,40.419672107692314,-86.90644740769231
b968223044,40.419954440000005,-86.90637964
b968223045,40.42017933076924,-86.90616450769231
b968223046,40.420532800000004,-86.9058828
b968223047,40.42065771428572,-86.90629075714287
b968223048,40.4207795090909,-86.90591993636363
b968223049,40.420963920000005,-86.90623955999999
b968223050,40.41964239230769,-86.90699211538461
b968223051,40.41954794285714,-86.90701917142857
b968223052,40.41940691538461,-86.9071993923077
b968550910,40.44490359090909,-86.91835962727274
b968550914,40.444938115384616,-86.91809550769231
b968550915,40.44487125714286,-86.91783825714286
b968550916,40.444800977777774,-86.91743297777778
b968550920,40.44495152307692,-86.91736533846152
b968550922,40.44469051111112,-86.91934831111111
b968550923,40.44460555714286,-86.91914772857145
b968550924,40.4445645,-86.91956791999999
b968550925,40.4444691,-86.91931500000001
b968550926,40.44434285714285,-86.91891045714286
b968550927,40.443902560000005,-86.9187684
b968550928,40.44405656363636,-86.91874908181818
b968550929,40.44385408,-86.91864802
b968550930,40.443704360000005,-86.91863445999999
b968550931,40.443593580000005,-86.91881402
b968550932,40.44353227142857,-86.91860361428571
b968550933,40.44327614,-86.91847062000001
b968550934,40.443165328571425,-86.91868908571429
b968550935,40.4444414,-86.91980887999999
b968550936,40.4443923,-86.91970122000001
b968550937,40.44441642857142,-86.92001211428571
b968550938,40.444266971428576,-86.91987584285714
b968550939,40.444405378947366,-86.91826288947367
b968550940,40.44439669090908,-86.9178828
b968550941,40.444373735294114,-86.91738752352943
b970455221,40.4196620125,-86.90999370000002
b970455222,40.420584500000004,-86.91009385999999
b970455223,40.41949655714286,-86.90831437142856
b970455224,40.41931718,-86.9080377
b970455225,40.419435299999996,-86.9092428
b970455226,40.42048377142857,-86.90706165714285
b970455227,40.4213745,-86.910069
b970455228,40.420574,-86.909591
b970455229,40.4215804,-86.9088692
b970455230,40.421574899999996,-86.90999230000001
b970455231,40.42158032222222,-86.90940121111112
b970455232,40.420071420000006,-86.90727921999999
b970455233,40.42113859999999,-86.91004389999999
b970455234,40.42108520000001,-86.9093585
b970455235,40.4213798,-86.9089386
b970455236,40.4201135,-86.9097178
b970455237,40.4190794,-86.90845601999999
b970455238,40.419013525000004,-86.9079877625
b970455239,40.4215002,-86.9080459
b970455240,40.421149,-86.90755060000001
b970455241,40.421901500000004,-86.90953719999999
b970455242,40.418697086666675,-86.90859688
b970455243,40.4209502,-86.9089428
b970455244,40.41957026,-86.90767489999999
b970455245,40.421903805263156,-86.90852573684211
b970455246,40.4212708,-86.9100637
b970455247,40.420124480000005,-86.90802042
b970455248,40.419163499999996,-86.9093284
b970455250,40.420879428571425,-86.90941885714285
b970455251,40.421296500000004,-86.90937199999999
b970455252,40.41900192000001,-86.90924793999999
b970455253,40.420623899999995,-86.9077477
b970455254,40.4203455,-86.9071266
b970455255,40.41994526,-86.90878012
b970455256,40.41971926,-86.90921225999999
b970455257,40.4188551,-86.9100049
b970455258,40.4205375,-86.9078045
b970455259,40.420823199999994,-86.90757219999999
b970455260,40.4209534,-86.90755
b970455261,40.42002552857143,-86.90933378571428
b970455262,40.42187148000001,-86.90872501999999
b970455263,40.418682499999996,-86.90995920000002
b970455264,40.41879638,-86.90929820000001
b970455265,40.421356100000004,-86.9081143
b970455266,40.419566679999996,-86.90931852
b970455267,40.42186964,-86.90893708666668
b970455268,40.4206164076923,-86.90863949999999
b970455269,40.421093400000004,-86.90891609999998
b970455270,40.421909500000005,-86.9093439
b970455271,40.4212578,-86.90889840000001
b970455272,40.4202009,-86.9071943
b970455273,40.421474599999996,-86.90893859999998
b970455274,40.4218689,-86.90992129999998
b970455275,40.41903178571429,-86.91001175714284
b970455276,40.4211248,-86.9085981
b970455277,40.42092567142857,-86.91003567142857
b970455278,40.41973884,-86.90753982
b970455279,40.42074939999999,-86.9068832
b970455280,40.418673399999996,-86.90804112857141
b970486477,40.42601621428571,-86.89095045714285
b970486478,40.42609276,-86.89101038
b970486479,40.42634534,-86.89098018
b970486480,40.426451099999994,-86.89099210000002
b970486481,40.42654748571429,-86.89100637142856
b970486482,40.42652422,-86.889925
b970486483,40.426480659999996,-86.8897429
b970486484,40.42655792,-86.88973014
b970486489,40.427558160000004,-86.89098554
b970486490,40.42747609999999,-86.89096734
b970486491,40.42737192,-86.8909979
b970486492,40.427062899999996,-86.89120014
b970486493,40.42684183333333,-86.89051227777776
b970486494,40.427565099999995,-86.88978446
b970486495,40.427482299999994,-86.88980726
b970486496,40.42739579999999,-86.88980163333333
b970486497,40.427169400000004,-86.88985313999999
b970486512,40.427896520000004,-86.88996916
b970486513,40.42782646,-86.88980239999998
b970486514,40.4279715,-86.89052698
b970486515,40.42805628,-86.89054189999999
b970486516,40.42868254,-86.88979035999999
b970486518,40.427859680000005,-86.8904586
b970486522,40.427806700000005,-86.89286390000001
b970486531,40.4273028,-86.8905297
b970486533,40.4311548,-86.8924669
b970486534,40.4283353,-86.89048590000002
b970486536,40.426892,-86.89099279999999
b970486537,40.4270834,-86.8936123
b970486538,40.4281622,-86.89048360000001
b970486544,40.4269705,-86.8909589
b970486547,40.4285823,-86.8897661
b970486549,40.427220000000005,-86.8909429
b970486555,40.4271399,-86.89152336
b970486558,40.426798299999994,-86.89098770000001
b970486559,40.4278594,-86.8909216
b970486560,40.4270628,-86.8909722
b970486563,40.4308989,-86.893945
b970486564,40.427401700000004,-86.89054139999999
b970486565,40.4262414,-86.890991
b970486566,40.4269636,-86.8905204
b970486567,40.42747800000001,-86.8904933
b970486568,40.426833599999995,-86.8915057
b970486571,40.42846,-86.8905277
b970486573,40.4312482,-86.8921105
b970486575,40.43075619999999,-86.89112798888888
b970486577,40.4281701,-86.8897556
b970486586,40.428197000000004,-86.89292411111111
b970486592,40.43074874,-86.89226442000002
b970486593,40.430875,-86.89404370000001
b970486594,40.4279667,-86.8897511
b970486597,40.428063200000004,-86.890984
b970486598,40.4311876,-86.8903236
b970486600,40.4271715,-86.8904744
b970486602,40.430492928571425,-86.89082595714285
b970486603,40.42654459999999,-86.890009
b970486610,40.42869336,-86.89050632
b970486617,40.427525599999996,-86.89378339999999
b970486618,40.427625600000006,-86.89305739999999
b970486619,40.4287841,-86.89245050000001
b970486622,40.4280482,-86.88975110000001
b970486623,40.427132799999995,-86.8909556
b970732828,40.425431014285714,-86.88977444285715
b970732830,40.4255042,-86.89049916
b970732831,40.42559036,-86.89049288
b970732836,40.425571,-86.89003528
b970732841,40.42541466,-86.89048815999999
b970736945,40.42956177142857,-86.90841825714287
b970736946,40.42937574285714,-86.90845504285713
b970736947,40.42866316,-86.90630444
b970736948,40.42822582,-86.90594393999999
b970736949,40.42782158888888,-86.9066133222222
b970736950,40.42737888,-86.90756992000001
b970736951,40.427311319999994,-86.9074009
b970736952,40.428210557142854,-86.90667458571428
b970736953,40.4289806,-86.90627169999999
b970736954,40.4268474,-86.90622090000001
b970736955,40.42899091428573,-86.90848100000001
b970736956,40.4287046,-86.9090772
b970736957,40.426842799999996,-86.90607059999999
b970736958,40.429018199999994,-86.9067739
b970736959,40.4287491,-86.9084018
b970736960,40.4281,-86.9058954
b970736961,40.4290215,-86.9064259
b970736962,40.428724,-86.9092376
b970736963,40.428652899999996,-86.9058853
b970736964,40.4290361,-86.90747329999999
b970736965,40.4284619,-86.9072155
b970736966,40.428679,-86.90779820000002
b970736967,40.4290231,-86.9072955
b970736968,40.42811176,-86.90789154000001
b970736969,40.4285642,-86.90912219999998
b970736970,40.428628,-86.907651
b970736971,40.426892599999995,-86.9079277
b970736972,40.426842300000004,-86.90717409999999
b970736973,40.4273260375,-86.90659976250001
b970736974,40.4268749,-86.90645980000001
b970736975,40.42901019999999,-86.90698982857144
b970736976,40.426861439999996,-86.90585963999999
b970736977,40.42954377142858,-86.90607200000001
b970736978,40.4286643,-86.910121
b970736979,40.42968408888889,-86.90838867777778
b970736980,40.429653,-86.9089732
b970736981,40.428101681818184,-86.90722094545454
b970736982,40.4291879,-86.9083957
b970736983,40.4286563,-86.9064233
b970736984,40.42859732857143,-86.90840162857141
b970736985,40.4296164,-86.906939
b970736986,40.428578900000005,-86.9072234
b970736987,40.4279718,-86.90618499999998
b970736988,40.4296486,-86.9067891
b970736989,40.4290244,-86.9065809
b970736990,40.42796920000001,-86.90590185714287
b970736991,40.429573000000005,-86.9059081
b970736992,40.4296241,-86.9071352
b970736993,40.4268924,-86.9076763
b970736994,40.428638,-86.90798120000001
b970736995,40.429375,-86.9079539
b970736996,40.4296244,-86.9076241
b970736997,40.42961319999999,-86.9064456
b970736998,40.4286455,-86.9067765
b970736999,40.428992900000004,-86.90608071428572
b970737000,40.428261000000006,-86.90721669999999
b970737001,40.4295857,-86.90625800000001
b970737002,40.4273297,-86.90720889999997
b970737003,40.4290012,-86.90798880000003
b970737004,40.4268592,-86.907341
b970737005,40.42867342,-86.90716142
b970737006,40.4291872,-86.90792800000001
b970737007,40.429014699999996,-86.90586420000001
b970737008,40.4289954,-86.90770020000001
b970737009,40.4290226,-86.9078307
b970737010,40.4296312,-86.90797490000001
b970737011,40.4288599,-86.90840826
b970737012,40.428685200000004,-86.9074862
b970737013,40.428343,-86.9071586
b970737014,40.429643999999996,-86.9066106
b970737015,40.4285594,-86.9101541
b970737016,40.4296231,-86.90742689999999
b970737017,40.42850649999999,-86.90587230000001
b970737018,40.4283253,-86.9059039
b970737019,40.4286343,-86.9066236
b970737020,40.429665299999996,-86.90870519999999
b970737021,40.4278306,-86.90594250000001
b970737022,40.42771405714286,-86.90589755714288
b970737023,40.427323200000004,-86.90794039999999
b970737024,40.4296035,-86.90729680000001
b970737025,40.4290119,-86.9071275
b970737026,40.4296293,-86.9078139
b970737027,40.428250588888886,-86.90779603333334
b970737028,40.426902,-86.9067868
b970743882,40.428908480000004,-86.90485484000001
b970743883,40.42892514,-86.90496522000001
b970743884,40.428982044444446,-86.90540328888888
b970743885,40.42912068571429,-86.90542931428571
b970743886,40.42926672857142,-86.90540444285715
b970743887,40.42941182,-86.90543840000001
b970743888,40.42957336,-86.90543217999999
b970743889,40.430617700000006,-86.90050610769231
b970743890,40.4302182,-86.90060940000001
b970743891,40.43024516666667,-86.90102819999998
b970743892,40.43002038,-86.90105568000001
b970743893,40.429885292307695,-86.90099441538463
b970743894,40.429708760000004,-86.90105994000001
b970743895,40.4297257,-86.9011342
b970743896,40.429633079999995,-86.90108938
b970743897,40.429489181818184,-86.90292494545453
b970743898,40.430067740000005,-86.90222776
b970743899,40.43021808,-86.90221944
b970743900,40.42813618823529,-86.90193586470589
b970743901,40.42922988888889,-86.90340337777776
b970743902,40.43048842,-86.90340602
b970743903,40.430339579999995,-86.90340014
b970743904,40.43034931428571,-86.90415585714287
b970743905,40.43023634285714,-86.90415594285716
b970743906,40.42894024,-86.90386579999999
b970743907,40.42813105555555,-86.90543538888888
b970743909,40.4281104,-86.9034236
b970743910,40.43059649999999,-86.9028658
b970743911,40.4274982,-86.90352119999997
b970743912,40.427918899999995,-86.903853
b970743913,40.4284001,-86.90283000000002
b970743914,40.4301322,-86.9054068
b970743915,40.43009185999999,-86.90155422000001
b970743916,40.4300726,-86.9046648
b970743917,40.42920759090909,-86.90283667272728
b970743918,40.42833660000001,-86.9040989
b970743919,40.42689005555555,-86.90378163333332
b970743920,40.4268612,-86.9050267
b970743921,40.4299434,-86.9028472
b970743922,40.4281382,-86.9046659
b970743923,40.42860577142857,-86.90345485714286
b970743924,40.4276364,-86.90538075999999
b970743925,40.427946885714285,-86.90509537142859
b970743926,40.43058657142857,-86.90188282857143
b970743927,40.42789066666668,-86.90544476666668
b970743928,40.428266699999995,-86.904674
b970743929,40.4305678,-86.9047052
b970743930,40.428844000000005,-86.90158071428571
b970743931,40.4275757,-86.90513000000001
b970743932,40.429255,-86.9041098
b970743933,40.4305382,-86.9016085
b970743934,40.427919700000004,-86.9040377
b970743935,40.4273032,-86.90361950000002
b970743936,40.428222,-86.90543266
b970743937,40.4290376,-86.90418272307693
b970743938,40.4286494,-86.9046742
b970743939,40.43040130000001,-86.9017897
b970743940,40.43051242222222,-86.90104925555556
b970743941,40.4299946,-86.905392
b970743942,40.4299376,-86.90417285999999
b970743943,40.42808994,-86.90415149999998
b970743944,40.427500545454556,-86.90382031818183
b970743945,40.430081699999995,-86.90285510000001
b970743946,40.4292345,-86.90178919999998
b970743947,40.429634,-86.90284940000001
b970743948,40.4303502,-86.9047556
b970743949,40.428824,-86.9028892
b970743950,40.428691400000005,-86.9022846
b970743951,40.4284206,-86.9034119
b970743952,40.4267386,-86.9046013
b970743953,40.4270185,-86.90521
b970743954,40.428597100000005,-86.9036758909091
b970743955,40.427171771428576,-86.90371054285713
b970743956,40.4279475,-86.9042034
b970743957,40.4289365,-86.90370380000002
b970743958,40.4284124,-86.9046434
b970743959,40.42968562857143,-86.90469871428571
b970743960,40.43022058,-86.9033742
b970743961,40.4289265,-86.9033879
b970743962,40.428566933333336,-86.90419393333333
b970743963,40.4299118,-86.9033858
b970743964,40.42908870000001,-86.903347
b970743965,40.4296684,-86.9041726
b970743966,40.4268622,-86.9048141
b970743967,40.430414500000005,-86.9029054
b970743968,40.42823972,-86.90279032000001
b970743969,40.430580799999994,-86.902472
b970743970,40.430612399999994,-86.90412608
b970743971,40.42728243333333,-86.9043330888889
b970743972,40.4295326,-86.90416499999999
b970743973,40.4300974,-86.90412699999999
b970743974,40.429473200000004,-86.9019084
b970743975,40.4295174,-86.903438
b970743976,40.429113400000006,-86.9046656
b970743977,40.42797409999999,-86.9034445
b970743978,40.4298096,-86.90466439999999
b970743979,40.42680812,-86.90287158
b970743980,40.4297451,-86.90202059999999
b970743981,40.4274915,-86.90438801111112
b970743982,40.426708,-86.90502219999999
b970743983,40.426728000000004,-86.90480720000001
b970743984,40.4270331,-86.9037445
b970743985,40.4293864,-86.9034154
b970743986,40.428457609090906,-86.90545132727273
b970743987,40.4297871,-86.90281100000001
b970743988,40.4278951875,-86.904649675
b970743989,40.430632714285714,-86.90342999999999
b970743990,40.4289374,-86.90466860000001
b970743991,40.4298931,-86.9020853
b970743992,40.42802947777778,-86.90462356666667
b970743993,40.42925470000001,-86.90463869999999
b970743994,40.428341700000004,-86.90545309999999
b970743995,40.4297356,-86.9054078
b970743996,40.42746029999999,-86.9047578
b970743997,40.42862056666667,-86.90538124666664
b970743998,40.43021044444445,-86.90287888888889
b970743999,40.43033676666667,-86.90232182222222
b970744000,40.4298054,-86.9034288
b970744001,40.4278461,-86.90349499999999
b970744002,40.429931800000006,-86.90466699999999
b970744003,40.4293832,-86.9046867
